Review,Star,Sentiment
"Three people at the counter for morning rush, whom don't seem to work well together.  They usually do an okay job if rather slow.  Today however it was chaos.  The mobile order tickets were all over, orders seemed to come out in random order, lids weren't put on tightly.  The crew looked upset to have to hustle instead of being happy to be working.  I will take my business elsewhere from now on.",1,Negative
Walked in at 5:30 pm .  There was no selection of donuts and it seemed like most of it was tossed for closing already even though the location had 90 minutes remaining. Seems like the owner needs to adjust the closing time  since the place was basically closed down by 5 pm.,1,Negative
This location does not honor the hours posted on their door nor online. I am here at 5:10 AM and there is simply no one inside AND they allow online ordering so there were people here who paid and were unable to get their food. Pay people more to show up at work.,1,Negative
"For the third time in recent months, I arrived to this Dunkin at 6:10 (opening hours on door say 5am), after having placed a mobile order, only to find the lights off and the store closed. There were several customers, all of whom had also placed mobile orders, standing outside while there appeared to be 2 employees inside stocking shelves. Not one of them bothered to come to the door to explain the delay in opening the store or to at least tell us how much longer it would be until they opened. Some of us have to go to work and don’t have 20 mins to wait to find out if our orders will be filled. This is the third time this has happened to me and each time I have to go through customer service on the app to get my money back. I don’t understand why the app accepts orders if the store isn’t open. Fix it! Don’t recommend this Dunkin.",1,Negative
"They took forever to get me my frozen coffee and when they finally did it was not frozen but a cold coffee,  I don't know if the staff here is new, but I will never return and kitchen was dirty from where I was standing",1,Negative
Terrible location. Waiting for 20min plus and finally walked out. Didn’t even request a refund. The folks standing at the register waiting to order were even there for 15min. Very slow staff. And they were out of everything.,1,Negative
"It's a horrible service, a curly-haired America girl.  , blue eyes.  She is a girl with a terrible attitude. She took my order badly. I told her to change. She started acting rude with her faces. After she changed my order, she didn't make my drinks. He did not wash his hands, he began to serve the other customers and never gave us our drinks",1,Negative
"Worst ever experience!!!

The two individuals who were working this morning completely lack competence, attention to detail, and most of all customer service. When you open the door for business in the morning, how hard is it to turn on the toaster oven? Also they can't make proper breakfast sandwiches.

When you ask for a manager, their response is no one is in charge.
However, what really takes the cake is they don't have the nerve to ensure people wear a protective mask to ensure everyone's health is taken seriously due to COVID19....smh",1,Negative
This Dunkin is the absolute worst of the worst. They hire anybody off the street. Literally work around the corner so I come here sometimes to get breakfast and it’s always 15-20 min wait even if you have two ppl ahead of you. Last week my co worker went inside to Chic fila next store and he was able to get 5 orders for other employees at our job faster then I could get a coffee and a donut so just imagine that. Your Dunkin’ Donuts has taking the longest amount of time out of every single other one I been to. Clean your stuff up and actually read these comments. Hire ppl that want to work and are not there just for a paycheck.,1,Negative
"Always over 20 mins to get anything from here in the morning, have seen over 10 different staff members over the last year and they seem to have a niche for finding people that take several minutes to prepare each order. There is never one person designated to a register making the line to order alone 15 mins minimum after 6:30 AM. Why does the register person have to stop taking orders after each individual order to take 5 mins to make a coffee when there is two people working on food.... This location is an embarrassment. Take the extra 5 min drive to the other nursery road location if you would like to save your self a considerable amount of time.",1,Negative
